V024,district_code,stunting_prev,underweight_prev,wasting_prev,mean_haz,mean_waz,mean_whz,n_children,is_aspirational
24,862,0.324,0.3771,0.2821,-0.9443209876543209,-1.7270426829268293,-1.2155743243243244,358,0
24,863,0.3544,0.3825,0.2386,-1.2530588235294118,-1.5521374045801528,-1.0485375494071145,285,0
24,864,0.3833,0.3792,0.1875,-1.7241964285714286,-1.5270434782608697,-0.6764125560538117,240,0
25,494,0.3186,0.2743,0.1504,-1.4269607843137255,-1.3525229357798165,-0.5710344827586207,226,0
25,495,0.2557,0.2831,0.2237,-1.0533333333333335,-1.523826530612245,-1.143858695652174,219,0
25,496,0.3743,0.38,0.1886,-1.6678864353312304,-1.7825,-1.0958359621451104,350,0
27,497,0.3912,0.5014,0.2479,-1.6262135922330097,-2.2225,-1.3034275618374558,363,0
27,498,0.3463,0.409,0.3313,-1.40864406779661,-2.0230847457627115,-1.6464685314685314,335,0
27,499,0.3004,0.318,0.2473,-1.3534854771784233,-1.6474193548387097,-1.311589958158996,283,0
27,500,0.4028,0.4417,0.2686,-1.493267716535433,-1.904736842105263,-1.244139344262295,283,0
27,501,0.2885,0.2885,0.2555,-0.7820183486238532,-1.2601190476190476,-0.9485987261146497,364,0
27,502,0.3232,0.3603,0.2727,-1.221123595505618,-1.5296703296703298,-1.0470384615384616,297,0
27,503,0.2711,0.3662,0.243,-1.1169201520912548,-1.6909558823529411,-1.3244140625,284,0
27,504,0.2488,0.2919,0.244,-0.7722564102564102,-1.4454822335025381,-1.0620994475138121,209,0
27,505,0.2387,0.3128,0.2798,-0.5352727272727272,-1.327938596491228,-1.0157575757575759,243,0
27,506,0.2899,0.3193,0.2437,-1.2614798206278026,-1.5953947368421053,-1.0129857819905215,238,0
27,507,0.3348,0.3433,0.2103,-1.3477725118483412,-1.4315909090909091,-0.7922549019607843,233,0
27,508,0.3191,0.3362,0.2681,-1.1467906976744187,-1.43695067264574,-0.9498564593301436,235,0
27,509,0.3252,0.4272,0.3155,-1.0091573033707866,-1.9028947368421054,-1.2914285714285714,206,0
27,510,0.3386,0.3661,0.2402,-1.3284279475982532,-1.6028813559322035,-1.0742105263157895,254,0
27,511,0.3208,0.3208,0.1698,-1.2219163763066203,-1.5597923875432524,-1.0502158273381295,318,0
27,512,0.3431,0.3607,0.2258,-1.267411003236246,-1.6911783439490444,-1.2041750841750842,341,0
27,513,0.294,0.3317,0.1734,-1.592861736334405,-1.6846984126984126,-1.1173376623376623,398,0
27,514,0.3057,0.3153,0.1688,-1.3988537549407116,-1.7147081712062258,-1.224430894308943,314,0
27,515,0.2725,0.3511,0.2022,-1.2375618374558304,-1.6833788395904437,-1.2510256410256408,356,0
27,516,0.3754,0.4047,0.2375,-1.552425249169435,-1.8389902280130295,-1.3478716216216216,341,0
27,518,0.2281,0.1667,0.1228,-1.2797222222222222,-1.2251351351351352,-0.5568055555555556,114,0
27,519,0.2258,0.25,0.1935,-0.751826923076923,-1.0821100917431192,-0.7423809523809524,124,0
27,520,0.3243,0.2973,0.1712,-1.358883495145631,-1.3651196172248803,-0.8984878048780488,222,0
27,521,0.2723,0.2812,0.2277,-1.2593908629441624,-1.5341999999999998,-1.1527551020408162,224,0
27,522,0.3113,0.3852,0.2179,-1.1630962343096236,-1.6622727272727271,-1.1992035398230088,257,0
27,523,0.3477,0.3245,0.2318,-1.2629411764705882,-1.6384291187739464,-1.2083870967741936,302,0
27,524,0.4,0.3288,0.1627,-1.652527881040892,-1.525583038869258,-0.6417110266159696,295,0
27,525,0.3615,0.3209,0.1554,-1.4206690140845069,-1.5769337979094076,-0.9735636363636364,296,0
27,526,0.3333,0.3068,0.2124,-1.275583596214511,-1.5364086687306502,-1.0411912225705329,339,0
27,527,0.1864,0.2627,0.178,-0.983,-1.3187610619469028,-0.9418224299065421,236,0
27,528,0.2938,0.275,0.2125,-1.1111347517730497,-1.5225,-1.0866187050359712,160,0
27,529,0.2774,0.3066,0.2555,-1.15416,-1.3514503816793892,-0.98776,137,0
27,530,0.2881,0.3086,0.1605,-1.3892344497607656,-1.447695852534562,-0.8738461538461538,243,0
27,531,0.2901,0.2443,0.1527,-1.275,-1.2809583333333334,-0.7169767441860465,262,0
27,869,0.3206,0.3684,0.2153,-1.1102051282051282,-1.5049748743718594,-0.7960989010989011,209,0
27,870,0.3317,0.2488,0.1463,-1.41301775147929,-1.416860465116279,-0.7917964071856287,205,0
28,542,0.1543,0.1771,0.1486,-0.8845323741007195,-1.1679591836734693,-0.8235766423357664,175,0
28,543,0.2896,0.2579,0.1493,-1.4543333333333333,-1.466629213483146,-0.8323863636363636,221,0
28,544,0.2563,0.2764,0.1608,-1.0156962025316456,-1.2740490797546011,-0.9969281045751635,199,0
28,545,0.1925,0.1925,0.107,-1.193680981595092,-1.2124242424242424,-0.73527950310559,187,0
28,546,0.2857,0.2092,0.1071,-1.2925414364640884,-1.1931147540983607,-0.5254237288135594,196,0
28,547,0.2635,0.1976,0.1257,-1.0784246575342464,-1.0914093959731543,-0.6870344827586207,167,0
28,548,0.1952,0.2333,0.1524,-1.1114367816091952,-1.244,-0.7146198830409357,210,0
28,549,0.1988,0.2229,0.0723,-1.2601398601398601,-1.2355555555555555,-0.7242957746478873,166,0
28,550,0.2678,0.2552,0.1464,-1.2593981481481482,-1.4351376146788992,-0.9959345794392523,239,0
28,551,0.3116,0.2355,0.1304,-1.51596,-1.4090438247011954,-0.7766666666666666,276,0
28,552,0.4572,0.4243,0.1447,-1.9712318840579708,-1.9554642857142857,-1.085404411764706,304,0
28,553,0.3197,0.373,0.1803,-1.4735840707964603,-1.611850220264317,-1.0293805309734514,244,0
28,554,0.253,0.253,0.1325,-1.3213698630136985,-1.507882882882883,-1.0308675799086757,249,0
29,555,0.2825,0.3324,0.1911,-1.1728888888888889,-1.6330061349693252,-1.0308813559322034,361,0
29,556,0.4483,0.4013,0.1536,-1.7156756756756757,-1.7762541806020067,-0.9852559726962458,319,0
29,557,0.3836,0.3299,0.1253,-1.8021100917431192,-1.6818618618618617,-0.8865749235474005,391,0
29,558,0.3162,0.3393,0.1851,-1.047492537313433,-1.4687675070028012,-1.002012578616352,389,0
29,559,0.34,0.36,0.1867,-1.3871315789473684,-1.7812658227848102,-1.06875,450,0
29,560,0.4141,0.3972,0.1915,-1.9273267326732675,-1.9276143790849674,-1.106843853820598,355,0
29,561,0.4179,0.3731,0.1552,-1.7067213114754096,-1.8424104234527687,-1.0904318936877075,335,0
29,562,0.4015,0.3784,0.1506,-1.7176293103448277,-1.8536974789915968,-0.9153811659192825,259,0
29,563,0.2627,0.2995,0.1982,-1.1006666666666667,-1.4431182795698925,-1.143314606741573,217,0
29,564,0.2295,0.2663,0.1275,-1.3731111111111112,-1.5846014492753624,-1.0435471698113208,353,0
29,565,0.3225,0.3297,0.2029,-1.0364876033057853,-1.541829268292683,-1.3420253164556961,276,0
29,566,0.3137,0.2902,0.149,-1.2113004484304932,-1.4571875,-0.8615492957746479,255,0
29,567,0.3047,0.2652,0.1434,-1.4719090909090908,-1.5416517857142857,-0.9130414746543779,279,0
29,568,0.2698,0.3214,0.1905,-0.7840259740259741,-1.4602542372881355,-0.8429383886255923,252,0
29,569,0.197,0.1932,0.1591,-0.5931623931623932,-1.01325,-0.7885470085470085,264,0
29,570,0.2258,0.2258,0.1935,-0.819344262295082,-1.1827411167512691,-0.8710112359550561,217,0
29,571,0.3671,0.2447,0.097,-1.5771495327102802,-1.2972018348623855,-0.4344131455399061,237,0
29,572,0.2099,0.1934,0.1215,-1.1267500000000001,-1.21248,-0.7100833333333334,181,0
29,573,0.2201,0.1509,0.1069,-0.7463970588235295,-0.9952447552447552,-0.7383211678832117,159,0
29,574,0.2284,0.2081,0.1269,-0.9223976608187134,-1.276609195402299,-0.826,197,0
29,575,0.1966,0.2051,0.2265,-0.5726701570680628,-1.1785567010309277,-0.9815730337078652,234,0
29,576,0.2683,0.2195,0.1748,-1.0431336405529954,-1.2348214285714287,-0.732122641509434,246,0
29,577,0.2314,0.2576,0.1354,-0.9763636363636363,-1.428139534883721,-0.7734895833333333,229,0
29,578,0.275,0.245,0.14,-1.1215606936416185,-1.4057062146892656,-0.830670731707317,200,0
29,579,0.2918,0.3192,0.207,-0.8675375375375375,-1.4012078651685393,-1.111358024691358,401,0
29,580,0.5054,0.409,0.1649,-1.9458752997601918,-1.938938679245283,-0.9558663366336634,467,0
29,581,0.2765,0.1515,0.1439,-1.1829166666666666,-1.0786122448979591,-0.6051091703056768,264,0
29,582,0.2727,0.2249,0.1388,-1.2322222222222223,-1.2425531914893617,-0.6398863636363636,209,0
29,583,0.3393,0.2277,0.1384,-1.288020304568528,-1.1401913875598086,-0.5436683417085427,224,0
29,584,0.1411,0.1779,0.1656,-0.6754285714285715,-1.0683098591549296,-0.8516666666666667,163,0
30,585,0.2228,0.2277,0.1535,-1.025745856353591,-1.3433152173913043,-0.9264044943820225,202,0
30,586,0.2695,0.1976,0.1916,-0.9624528301886792,-1.19875,-0.8917721518987343,167,0
31,587,0.2826,0.2536,0.163,-1.1117529880478088,-1.16751968503937,-0.4620600858369099,276,0
32,588,0.2397,0.2089,0.1199,-0.9808540925266904,-1.1097887323943663,-0.6852014652014652,292,0
32,589,0.1752,0.1642,0.1168,-0.7943373493975904,-1.0769047619047618,-0.6728085106382979,274,0
32,590,0.2974,0.2154,0.1641,-1.1554054054054055,-1.164840425531915,-0.6097837837837838,195,0
32,591,0.213,0.1806,0.1343,-1.1779326923076923,-1.0319718309859156,-0.4365217391304348,216,0
32,592,0.2643,0.1911,0.1529,-1.1231135531135532,-1.1710992907801419,-0.7433333333333333,314,0
32,593,0.2701,0.2512,0.1896,-1.0659183673469388,-1.3912121212121211,-0.9793157894736841,211,0
32,594,0.2081,0.1611,0.0872,-1.191294964028777,-1.12294964028777,-0.5418382352941177,149,0
32,595,0.2035,0.1802,0.1628,-0.9583544303797468,-1.0572955974842768,-0.6025974025974026,172,0
32,596,0.2337,0.2228,0.1304,-1.115287356321839,-1.1016091954022988,-0.5294117647058824,184,0
32,597,0.2128,0.1631,0.078,-0.9871875,-0.9535606060606061,-0.5467460317460318,141,0
32,598,0.1918,0.1918,0.137,-0.8597101449275363,-1.0616546762589927,-0.7293430656934307,146,0
32,599,0.2087,0.1043,0.1043,-1.05125,-0.8907619047619048,-0.48647619047619045,115,0
32,600,0.1321,0.1635,0.1887,-0.3641666666666667,-0.7140131578947368,-0.5643971631205673,159,0
32,601,0.1627,0.1325,0.1506,-0.49818181818181817,-0.9537837837837838,-0.8717021276595744,166,0
33,602,0.1697,0.1835,0.1468,-0.9991623036649215,-1.0994871794871794,-0.7138743455497382,218,0
33,603,0.1746,0.1746,0.1429,-0.8720192307692307,-1.0846788990825689,-0.636,126,0
33,604,0.1908,0.185,0.1329,-0.9723026315789474,-1.1368589743589743,-0.7691275167785234,173,0
33,605,0.2587,0.1776,0.1158,-1.1192,-1.1121739130434782,-0.5624336283185841,259,0
33,606,0.2821,0.2308,0.1436,-1.2889617486338798,-1.2368852459016393,-0.7418232044198896,195,0
33,607,0.2264,0.184,0.1085,-1.1139896373056994,-1.1938860103626943,-0.7774611398963731,212,0
33,608,0.2264,0.2013,0.0943,-1.244931506849315,-1.2089261744966442,-0.41880281690140847,159,0
33,609,0.2281,0.1345,0.0936,-0.8723376623376624,-0.8084713375796178,-0.43284768211920527,171,0
33,610,0.1875,0.1307,0.108,-0.9426451612903227,-1.0496178343949043,-0.5649673202614379,176,0
33,611,0.2422,0.1988,0.1615,-1.0893959731543623,-1.0220915032679738,-0.5016556291390728,161,0
33,612,0.2595,0.2734,0.1799,-1.0018518518518518,-1.3162589928057555,-0.8307843137254902,289,0
33,613,0.2966,0.3103,0.1517,-1.37015503875969,-1.4195348837209303,-0.9842741935483871,145,0
33,614,0.2537,0.2488,0.1692,-0.90125,-1.2954395604395605,-0.8989534883720931,201,0
33,615,0.2588,0.1941,0.1353,-1.2202,-1.2583552631578947,-0.7516107382550337,170,0
33,616,0.2429,0.1905,0.1333,-1.2448469387755103,-1.1876649746192893,-0.6591709844559586,210,0
33,617,0.2018,0.1754,0.1272,-0.9536492890995261,-1.0693427230046948,-0.7093658536585365,228,0
33,618,0.2936,0.2248,0.1284,-1.3156038647342994,-1.3188038277511962,-0.7668599033816426,218,0
33,619,0.1734,0.2023,0.1676,-0.9419745222929935,-1.2415527950310559,-0.8939354838709678,173,0
33,620,0.1724,0.1839,0.069,-1.0699290780141846,-1.1852380952380952,-0.48182481751824824,174,0
33,621,0.2795,0.2205,0.0945,-1.2413362068965517,-1.3091949152542375,-0.8026548672566372,254,0
33,622,0.2522,0.2609,0.2087,-1.0655299539170506,-1.2731674208144796,-0.8423584905660376,230,0
33,623,0.3019,0.2123,0.0896,-1.1331683168316833,-1.0735323383084576,-0.5221761658031088,212,0
33,624,0.1879,0.1815,0.1401,-0.8546179401993356,-1.02875,-0.7202006688963211,314,0
33,625,0.2577,0.2216,0.1289,-1.1159217877094971,-1.0780748663101605,-0.531264367816092,194,0
33,626,0.2536,0.2101,0.1522,-0.9957976653696498,-1.1821428571428572,-0.6601639344262294,276,0
33,627,0.1878,0.1878,0.1547,-0.7816568047337278,-1.006094674556213,-0.49635220125786167,181,0
33,628,0.267,0.199,0.0995,-1.3360115606936416,-1.1514772727272726,-0.5355813953488372,191,0
33,629,0.1436,0.1277,0.0957,-0.8425149700598802,-0.8476923076923076,-0.5125,188,0
33,630,0.2594,0.2218,0.1339,-1.261346153846154,-1.1381735159817352,-0.47144927536231884,239,0
33,631,0.2615,0.1654,0.0885,-1.2745217391304346,-0.9732067510548523,-0.17464912280701755,260,0
33,632,0.1975,0.1656,0.0637,-0.824776119402985,-0.8597101449275363,-0.5137777777777778,157,0
33,633,0.2014,0.1875,0.1111,-0.6040151515151515,-0.9908823529411764,-0.50944,144,0
34,634,0.2298,0.166,0.0979,-1.1746976744186046,-0.9428571428571428,-0.4031219512195122,235,0
34,635,0.1591,0.1136,0.1023,-0.8629813664596273,-0.7955487804878049,-0.4431055900621118,176,0
34,636,0.4684,0.3101,0.0696,-1.7185161290322581,-1.5244516129032257,-0.6033112582781457,158,0
34,637,0.2437,0.1827,0.1472,-1.0912154696132597,-1.0866129032258065,-0.6296721311475411,197,0
35,638,0.1801,0.2236,0.1304,-0.6761363636363636,-1.3277536231884057,-0.63712,161,0
35,639,0.287,0.4435,0.2435,-1.1448181818181817,-1.7869026548672566,-1.1802884615384615,115,0
35,640,0.2054,0.1676,0.1189,-1.0690643274853802,-0.7944252873563218,-0.4116666666666666,185,0
36,883,0.3846,0.4391,0.2372,-1.6502238805970149,-1.9957195571955721,-1.27644,312,0
36,884,0.2648,0.242,0.1918,-0.77825,-1.284158415841584,-0.94,219,0
36,885,0.202,0.1263,0.101,-1.1427419354838708,-1.103,-0.5925409836065574,198,0
36,886,0.2573,0.3029,0.1369,-0.67,-1.412962962962963,-0.860561797752809,241,0
36,887,0.2864,0.2767,0.1893,-1.1136046511627906,-1.3346666666666667,-0.8602424242424243,206,0
36,888,0.2893,0.3401,0.2792,-0.8413636363636363,-1.6765934065934065,-1.4020588235294118,197,0
36,889,0.4377,0.3769,0.152,-1.9629929577464789,-1.8635494880546075,-0.9122299651567944,329,0
36,890,0.2766,0.3759,0.2411,-0.6709130434782609,-1.7247540983606557,-1.3815865384615384,282,0
36,891,0.2589,0.2335,0.1117,-1.166060606060606,-1.3101734104046243,-0.7562264150943396,197,0
36,892,0.1947,0.2474,0.2368,-0.7733526011560693,-1.2534463276836156,-1.053313953488372,190,0
36,893,0.318,0.3594,0.2903,-1.1686263736263736,-1.7486631016042782,-1.4754494382022472,217,0
36,894,0.2704,0.2398,0.1633,-1.1019277108433734,-1.2591379310344828,-0.6476582278481012,196,0
36,895,0.3821,0.3075,0.1642,-1.5310855263157894,-1.5517252396166135,-0.9195364238410596,335,0
36,896,0.235,0.25,0.175,-1.0337853107344632,-1.2125274725274726,-0.8385542168674698,200,0
36,897,0.2982,0.367,0.1743,-1.4034444444444445,-1.7507407407407407,-1.3172881355932202,218,0
36,898,0.2236,0.1603,0.0844,-1.086141304347826,-1.1228491620111731,-0.692752808988764,237,0
36,899,0.3162,0.2964,0.2569,-1.3440265486725664,-1.4985531914893617,-1.1601731601731602,253,0
36,900,0.2857,0.2646,0.2381,-0.9919879518072289,-1.5327058823529411,-1.2551592356687897,189,0
36,901,0.268,0.296,0.148,-1.2939336492890994,-1.6139999999999999,-1.0510679611650486,250,0
36,902,0.2614,0.3371,0.2273,-1.3564757709251103,-1.6207327586206897,-1.1950442477876106,264,0
36,903,0.2439,0.2805,0.2256,-0.8932432432432431,-1.5112582781456954,-1.216764705882353,164,0
36,904,0.1951,0.2358,0.1626,-0.842654028436019,-1.4187962962962961,-1.174264705882353,246,0
36,905,0.2988,0.2407,0.112,-1.3214871794871794,-1.3792039800995024,-0.6199470899470899,241,0
36,906,0.2562,0.2776,0.1922,-1.1191150442477875,-1.4516593886462883,-1.096816143497758,281,0
36,907,0.2284,0.2371,0.1509,-1.1648888888888889,-1.3672432432432433,-1.0220689655172415,232,0
36,908,0.2455,0.2635,0.2275,-1.027986111111111,-1.326778523489933,-1.1124305555555556,167,0
36,909,0.2361,0.282,0.141,-1.1689285714285713,-1.6014529914529916,-1.1804587155963304,305,0
36,910,0.35,0.3038,0.1269,-1.5505726872246697,-1.5396995708154506,-0.6793607305936074,260,0
36,911,0.3298,0.3665,0.1675,-1.4393023255813953,-1.7119662921348315,-0.9803636363636363,191,0
36,912,0.2658,0.3333,0.2387,-0.9866326530612245,-1.643913043478261,-1.1405434782608697,222,0
36,913,0.3513,0.2545,0.0896,-1.5183529411764707,-1.3356201550387596,-0.49896825396825395,279,0
37,3,0.2132,0.1744,0.1434,-0.5041921397379913,-0.5742040816326531,-0.20790178571428572,258,0
37,4,0.3395,0.2103,0.1624,-1.0698814229249012,-0.9744615384615385,-0.3132921810699588,271,0
